targetWord,trial,option,answerWord,img_idx,tgt_idx,sim_img_img,sim_img_txt,sim_txt_txt,wordPairing,AoA_Est_Word2,AoA_Est_Word1,AoA_Bin,AoA_Bin_Name,phon_sim,log_freq_target_word,superordinate_category_target_word,concreteness_target_word,log_freq_answer_word,superordinate_category_answer_word,concreteness_answer_word,mean_typicality
sunflower,91,image3,rim,363,361,0.5068359375,0.177001953125,0.70556640625,easy,8.05,6,2,Harder Words,0,3.5553480614894135,plant,4.8,4.836281906951478,part of car,4.62,0.675170068
sunflower,91,image4,pinball,364,361,0.58740234375,0.143310546875,0.666015625,distal,6.95,6,2,Harder Words,0.11111111111111116,3.5553480614894135,plant,4.8,4.3694478524670215,electronic device,4.48,0.675170068
swordfish,92,image2,catfish,366,365,0.7001953125,0.256103515625,0.810546875,hard,6.61,9.33,3,Difficult Words,0.4285714285714286,3.970291913552122,"animal, food",4.89,4.1588830833596715,"animal, food",4.85,0.325056991
swordfish,92,image3,leopard,367,365,0.5771484375,0.192626953125,0.71533203125,easy,6.84,9.33,3,Difficult Words,0,3.970291913552122,"animal, food",4.89,5.6240175061873385,animal,5,0.325056991
swordfish,92,image4,graffiti,368,365,0.447509765625,0.2208251953125,0.65673828125,distal,9.47,9.33,3,Difficult Words,0.1428571428571429,3.970291913552122,"animal, food",4.89,4.6443908991413725,NA,4.73,0.325056991
taillight,93,image2,bumper,370,369,0.77490234375,0.279052734375,0.833984375,hard,7.32,9.33,3,Difficult Words,0,3.7612001156935624,part of car,4.86,5.204006687076795,part of car,4.96,0.344903274
taillight,93,image3,luggage,371,369,0.59033203125,0.187255859375,0.76416015625,easy,7.63,9.33,3,Difficult Words,0,3.7612001156935624,part of car,4.86,6.342121418721152,container,4.83,0.344903274
taillight,93,image4,sushi,372,369,0.51171875,0.17822265625,0.6533203125,distal,11.19,9.33,3,Difficult Words,0,3.7612001156935624,part of car,4.86,5.407171771460119,food,4.96,0.344903274
tapestry,94,image2,backdrop,374,373,0.59033203125,0.2186279296875,0.849609375,hard,9.78,10.95,3,Difficult Words,0.125,3.6109179126442243,home decor,4.52,3.2188758248682006,NA,4.48,0.476397516
tapestry,94,image3,leggings,375,373,0.397705078125,0.1829833984375,0.7099609375,easy,10,10.95,3,Difficult Words,0,3.6109179126442243,home decor,4.52,2.6390573296152584,clothing,4.86,0.476397516
tapestry,94,image4,forklift,376,373,0.451416015625,0.1400146484375,0.65283203125,distal,9.11,10.95,3,Difficult Words,0,3.6109179126442243,home decor,4.52,3.912023005428146,vehicle,4.79,0.476397516
teabag,95,image2,tea,378,377,0.65625,0.24658203125,0.8779296875,hard,5.47,6.67,2,Harder Words,0.4,1.0986122886681098,NA,4.82,8.003363058629947,drink,4.69,NA
teabag,95,image3,fingerprint,379,377,0.59521484375,0.1900634765625,0.734375,easy,7.56,6.67,2,Harder Words,0,1.0986122886681098,NA,4.82,5.099866427824199,NA,4.96,NA
teabag,95,image4,braid,380,377,0.5712890625,0.173828125,0.67724609375,distal,7.22,6.67,2,Harder Words,0,1.0986122886681098,NA,4.82,3.8918202981106265,NA,4.38,NA
teapot,96,image2,teacup,382,381,0.74853515625,0.26171875,0.88720703125,hard,5.39,6.22,2,Harder Words,0.4,3.8066624897703196,container,4.96,3.5263605246161616,container,4.92,0.40137987
teapot,96,image3,brake,383,381,0.48828125,0.187744140625,0.794921875,easy,5.95,6.22,2,Harder Words,0,3.8066624897703196,container,4.96,5.723585101952381,part of car,4.44,0.40137987
teapot,96,image4,bookmark,384,381,0.5419921875,0.1932373046875,0.681640625,distal,8.26,6.22,2,Harder Words,0.1428571428571429,3.8066624897703196,container,4.96,3.091042453358316,NA,4.9,0.40137987
telescope,97,image2,tripod,386,385,0.73291015625,0.252685546875,0.8076171875,hard,9.26,6.95,2,Harder Words,0.11111111111111116,5.017279836814924,NA,5,3.8501476017100584,NA,4.72,0.6546875
telescope,97,image3,windshield,387,385,0.57568359375,0.207275390625,0.7138671875,easy,7.85,6.95,2,Harder Words,0,5.017279836814924,NA,5,5.123963979403259,part of car,4.86,0.6546875
telescope,97,image4,anklet,388,385,0.5029296875,0.1849365234375,0.6220703125,distal,9.06,6.95,2,Harder Words,0.11111111111111116,5.017279836814924,NA,5,3.091042453358316,NA,4.75,0.6546875
thermos,98,image2,oilcan,390,389,0.66552734375,0.209716796875,0.82568359375,hard,7.59,8.29,3,Difficult Words,0,4.060443010546419,container,4.67,1.9459101490553132,container,4.62,0.631666667
thermos,98,image3,firewood,391,389,0.53857421875,0.1865234375,0.76025390625,easy,6.61,8.29,3,Difficult Words,0.125,4.060443010546419,container,4.67,4.356708826689592,NA,4.93,0.631666667
thermos,98,image4,coral,392,389,0.58154296875,0.1800537109375,0.669921875,distal,9.06,8.29,3,Difficult Words,0.19999999999999996,4.060443010546419,container,4.67,4.804021044733257,animal,4.4,0.631666667
treasure,99,image2,gift,394,393,0.59912109375,0.2293701171875,0.91796875,hard,5.05,6.06,2,Harder Words,0,6.880384082186005,NA,4.32,8.098946748943339,NA,4.56,NA
treasure,99,image3,rope,395,393,0.658203125,0.2076416015625,0.82080078125,easy,5.44,6.06,2,Harder Words,0.16666666666666663,6.880384082186005,NA,4.32,7.055312843339752,tool,4.93,NA
treasure,99,image4,lamp,396,393,0.640625,0.201904296875,0.740234375,distal,4,6.06,2,Harder Words,0,6.880384082186005,NA,4.32,6.489204931325317,"electronic device, home decor",4.97,NA
trumpet,100,image2,flute,398,397,0.71142578125,0.256103515625,0.8701171875,hard,8.47,6.28,2,Harder Words,0.1428571428571429,5.351858133476067,musical instrument,4.86,4.6913478822291435,musical instrument,5,0.742624224
trumpet,100,image3,violin,399,397,0.67578125,0.244140625,0.83935546875,easy,7.45,6.28,2,Harder Words,0.1428571428571429,5.351858133476067,musical instrument,4.86,5.493061443340548,musical instrument,4.96,0.742624224
trumpet,100,image4,coleslaw,400,397,0.4873046875,0.16845703125,0.68896484375,distal,6.72,6.28,2,Harder Words,0,5.351858133476067,musical instrument,4.86,4.1588830833596715,food,4.67,0.742624224
tulip,101,image2,rose,402,401,0.87158203125,0.2467041015625,0.78466796875,hard,6.11,7.1488760000000005,2,Harder Words,0,3.713572066704308,plant,5,7.902857191280582,plant,4.9,0.646296296
tulip,101,image3,glove,403,401,0.6982421875,0.19091796875,0.69775390625,easy,4.3,7.1488760000000005,2,Harder Words,0.16666666666666663,3.713572066704308,plant,5,6.246106765481563,"clothing, clothing accessory",4.97,0.646296296
tulip,101,image4,hubcap,404,401,0.5712890625,0.2042236328125,0.62255859375,distal,8.39,7.1488760000000005,2,Harder Words,0.16666666666666663,3.713572066704308,plant,5,2.0794415416798357,part of car,5,0.646296296
turbine,102,image2,generator,406,405,0.54150390625,0.203125,0.8369140625,hard,11.11,11.06,3,Difficult Words,0.09090909090909094,3.8501476017100584,NA,4.59,5.673323267171493,electronic device,4.23,NA
turbine,102,image3,tab,407,405,0.60205078125,0.2130126953125,0.76513671875,easy,9.33,11.06,3,Difficult Words,0.33333333333333337,3.8501476017100584,NA,4.59,5.68697535633982,NA,4.14,NA
turbine,102,image4,pesto,408,405,0.494873046875,0.1773681640625,0.6982421875,distal,13.8,11.06,3,Difficult Words,0,3.8501476017100584,NA,4.59,3.258096538021482,food,4.46,NA
turkey,103,image2,goat,410,409,0.72314453125,0.22021484375,0.84326171875,hard,5.21,3.95,1,Easy Words,0,7.050989447068045,"animal, bird, food",4.89,6.2878585601617845,"animal, food",5,0.51769733475
turkey,103,image3,swan,411,409,0.72900390625,0.2303466796875,0.8095703125,easy,6.317630000000001,3.95,1,Easy Words,0,7.050989447068045,"animal, bird, food",4.89,5.855071922202427,"animal, bird",4.96,0.51769733475
turkey,103,image4,pencil,412,409,0.59912109375,0.20751953125,0.72412109375,distal,4.06,3.95,1,Easy Words,0,7.050989447068045,"animal, bird, food",4.89,6.222576268071369,"office supply, tool",4.88,0.51769733475
turtle,104,image2,frog,414,413,0.74560546875,0.2435302734375,0.87646484375,hard,4.32,4.17,1,Easy Words,0,6.76849321164863,animal,5,6.403574197934815,animal,5,0.582414021
turtle,104,image3,horse,415,413,0.63330078125,0.1737060546875,0.82861328125,easy,4.15,4.17,1,Easy Words,0,6.76849321164863,animal,5,8.463370384718731,animal,5,0.582414021
turtle,104,image4,railing,416,413,0.56201171875,0.20556640625,0.70458984375,distal,6.56,4.17,1,Easy Words,0,6.76849321164863,animal,5,4.330733340286331,NA,4.79,0.582414021
tuxedo,105,image2,suit,418,417,0.7548828125,0.251953125,0.779296875,hard,6.67,8.26,3,Difficult Words,0.125,5.0689042022202315,clothing,4.86,8.160518247477505,clothing,4.97,0.482954545
tuxedo,105,image3,stroller,419,417,0.5263671875,0.1533203125,0.67529296875,easy,7.84,8.26,3,Difficult Words,0,5.0689042022202315,clothing,4.86,3.828641396489095,vehicle,4.96,0.482954545
tuxedo,105,image4,moccasin,420,417,0.52587890625,0.1546630859375,0.61181640625,distal,11.22,8.26,3,Difficult Words,0.125,5.0689042022202315,clothing,4.86,1.0986122886681098,clothing,4.78,0.482954545
typewriter,106,image2,printer,422,421,0.6494140625,0.24267578125,0.86767578125,hard,7.61,6.74,2,Harder Words,0.4,5.087596335232384,NA,4.88,4.68213122712422,electronic device,4.67,NA
typewriter,106,image3,sunglasses,423,421,0.63623046875,0.18896484375,0.72607421875,easy,5.56,6.74,2,Harder Words,0,5.087596335232384,NA,4.88,5.308267697401205,NA,4.83,NA
typewriter,106,image4,drumstick,424,421,0.61767578125,0.19873046875,0.673828125,distal,7.79,6.74,2,Harder Words,0.09999999999999998,5.087596335232384,NA,4.88,2.9444389791664403,NA,4.96,NA
watermelon,107,image2,strawberry,426,425,0.83544921875,0.2315673828125,0.86376953125,hard,4.21,4.22,1,Easy Words,0.09999999999999998,4.727387818712341,"food, fruit",4.89,5.645446897643238,"food, fruit",5,0.59625
watermelon,107,image3,screwdriver,427,425,0.5712890625,0.164306640625,0.7177734375,easy,6,4.22,1,Easy Words,0.18181818181818177,4.727387818712341,"food, fruit",4.89,4.859812404361672,tool,4.9,0.59625
watermelon,107,image4,crane,428,425,0.57275390625,0.1446533203125,0.6748046875,distal,6.775881000000001,4.22,1,Easy Words,0.19999999999999996,4.727387818712341,"food, fruit",4.89,7.44716835960004,NA,4.68,0.59625
waterwheel,108,image2,pinwheel,430,429,0.50634765625,0.2088623046875,0.78173828125,hard,7.63,9.89,3,Difficult Words,0.375,0.6931471805599453,NA,4.43,2.0794415416798357,"home decor, toy",4.66,NA
waterwheel,108,image3,target,431,429,0.6455078125,0.214111328125,0.73486328125,easy,7.58,9.89,3,Difficult Words,0.125,0.6931471805599453,NA,4.43,7.5688956634069955,sports equipment,4.11,NA
waterwheel,108,image4,boa,432,429,0.5634765625,0.19384765625,0.6181640625,distal,9.56,9.89,3,Difficult Words,0.125,0.6931471805599453,NA,4.43,4.204692619390966,"clothing, clothing accessory",4.92,NA
